,relation_type,relation_subtype,model,q_num,answer,correct,unanswered,score,has_line,has_point,has_region,has_indigenous,population,example_dist,predicted_dist,ratio,bias_term,country_found,state_found,entity_type,n_way
2878,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4,24,"toowoomba, qld",correct,0,3.0,0,1,0,0,,131.74385994648975,106.21984574978138,0.006381003549177089,neutral,0,0,,
2879,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4,25,icatq,incorrect,1,0.0,0,1,0,0,,,,,neutral,0,0,,
2880,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4,26,"adelaide, sa",incorrect,0,0.0,0,1,0,0,,3727.566345132308,1601.6659729185153,0.5314750930534482,neutral,0,0,,
2881,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4,27,"broome, wa",correct,0,3.0,0,1,0,0,,1167.448357694144,1677.6120920447781,-0.1275409335876585,neutral,0,0,,
2882,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4,28,"darwin, nt",correct,0,3.0,0,1,0,0,,2028.2249978783473,2608.923390362135,-0.1451745981209469,neutral,0,0,,
2883,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4,29,"townsville, qld",incorrect,0,0.0,0,1,0,0,,1386.0204808367068,323.2816133975577,0.26568471685978734,neutral,0,0,,
2884,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4,30,icatq,incorrect,1,0.0,0,1,0,0,,,,,neutral,0,0,,
2885,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4,31,adelaide,correct,0,2.0,0,1,0,1,,338.06931502567807,0.0,0.08451732875641951,near,0,0,,
2886,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4,32,cairns,correct,0,2.0,0,1,0,1,,341.1095272290611,0.0,0.08527738180726527,near,0,0,,
2887,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4,33,melbourne,correct,0,1.0,0,1,0,1,,636.2023671623366,0.0,0.15905059179058414,near,0,0,,
2888,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4,34,fremantle,correct,0,2.0,0,1,0,1,,379.27703569197996,14.48289632479604,0.09119853484179598,near,0,0,,
2889,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4,35,icatq,incorrect,1,0.0,0,1,0,1,,,,,near,0,0,,
2890,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4,36,icatq,incorrect,1,0.0,0,1,0,1,,,,,near,0,0,,
2891,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4,37,brisbane,incorrect,0,0.0,0,1,0,1,,1098.10886029557,0.0,0.2745272150738925,near,0,0,,
2892,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4,38,brisbane,incorrect,0,0.0,0,1,0,1,,1101.21953527054,0.0,0.275304883817635,near,0,0,,
2893,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4,39,cairns,incorrect,0,0.0,0,1,0,1,,1677.6120920447781,0.0,0.41940302301119453,near,0,0,,
2894,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4,40,cairns,incorrect,0,0.0,0,1,0,1,,1677.6120920447781,0.0,0.41940302301119453,near,0,0,,
2895,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4,41,"perth, wa",correct,0,3.0,0,1,0,1,,338.06931502567807,2135.1989836524403,-0.4492824171566906,far,0,0,,
2896,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4,42,"brisbane, qld",correct,0,3.0,0,1,0,1,,341.1095272290611,1386.0204808367068,-0.2612277384019115,far,0,0,,
2897,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4,43,"perth, wa",correct,0,3.0,0,1,0,1,,636.2023671623366,2726.6381209719652,-0.5226089384524072,far,0,0,,
2898,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4,44,"sydney, nsw",correct,0,3.0,0,1,0,1,,379.27703569197996,3297.2021794215557,-0.7294812859323939,far,0,0,,
2899,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4,45,icatq,incorrect,1,0.0,0,1,0,1,,,,,far,0,0,,
2900,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4,46,icatq,incorrect,1,0.0,0,1,0,1,,,,,far,0,0,,
2901,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4,47,"perth, wa",correct,0,3.0,0,1,0,1,,1098.10886029557,3612.594696810129,-0.6286214591286396,far,0,0,,
2902,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4,48,"perth, wa",correct,0,3.0,0,1,0,1,,1101.21953527054,3612.594696810129,-0.6278437903848972,far,0,0,,
2903,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4,49,"darwin, nt",correct,0,3.0,0,1,0,1,,1677.6120920447781,1681.4090746821735,-0.0009492456593488408,far,0,0,,
2904,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4,50,"perth, wa",correct,0,3.0,0,1,0,1,,1677.6120920447781,3442.540081302811,-0.4412319973145082,far,0,0,,
2905,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4,51,icatq,incorrect,1,0.0,0,1,0,1,,,,,neutral,0,0,,
2906,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4,52,icatq,incorrect,1,0.0,0,1,0,1,,,,,neutral,0,0,,
2907,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4,53,icatq,incorrect,1,0.0,0,1,0,1,,,,,neutral,0,0,,
2908,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4,54,icatq,incorrect,1,0.0,0,1,0,1,,,,,neutral,0,0,,
2909,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4,55,icatq,incorrect,1,0.0,0,1,0,1,,,,,neutral,0,0,,
2910,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4,56,icatq,incorrect,1,0.0,0,1,0,1,,,,,neutral,0,0,,
2911,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4,57,icatq,incorrect,1,0.0,0,1,0,1,,,,,neutral,0,0,,
2912,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4,58,icatq,incorrect,1,0.0,0,1,0,1,,,,,neutral,0,0,,
2913,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4,59,icatq,incorrect,1,0.0,0,1,0,1,,,,,neutral,0,0,,
2914,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gpt-4,60,icatq,incorrect,1,0.0,0,1,0,1,,,,,neutral,0,0,,
2915,TOPOLOGICAL,Equals,claude-3-haiku-20240307,1,yes,correct,0,1.0,0,0,1,0,558000.0,,,,,0,0,region-region,
2916,TOPOLOGICAL,Equals,claude-3-haiku-20240307,2,yes,correct,0,1.0,0,0,1,0,41000.0,,,,,0,0,region-region,
2917,TOPOLOGICAL,Equals,claude-3-haiku-20240307,3,icatq,abstain,1,0.0,0,0,1,0,41000.0,,,,,0,0,region-region,
2918,TOPOLOGICAL,Equals,claude-3-haiku-20240307,4,yes,correct,0,1.0,0,0,1,1,25912.0,,,,,0,0,region-region,
2919,TOPOLOGICAL,Equals,claude-3-haiku-20240307,5,icatq,abstain,1,0.0,0,0,1,1,1437.0,,,,,0,0,region-region,
2920,TOPOLOGICAL,Equals,claude-3-haiku-20240307,6,yes,correct,0,1.0,0,0,1,1,2309338.0,,,,,0,0,region-region,
2921,TOPOLOGICAL,Equals,claude-3-haiku-20240307,7,icatq,abstain,1,0.0,1,0,0,1,,,,,,0,0,line-line,
2922,TOPOLOGICAL,Equals,claude-3-haiku-20240307,8,icatq,abstain,1,0.0,1,0,0,1,,,,,,0,0,line-line,
2923,TOPOLOGICAL,Equals,claude-3-haiku-20240307,9,icatq,abstain,1,0.0,1,0,0,0,,,,,,0,0,line-line,
2924,TOPOLOGICAL,Equals,claude-3-haiku-20240307,10,yes,incorrect,0,0.0,1,0,0,0,,,,,,0,0,line-line,
2925,TOPOLOGICAL,Disjoint,claude-3-haiku-20240307,11,no.,correct,0,1.0,0,0,1,0,558000.0,,,,,0,0,region-region,
2926,TOPOLOGICAL,Disjoint,claude-3-haiku-20240307,12,icatq,abstain,1,0.0,0,0,1,0,41000.0,,,,,0,0,region-region,
2927,TOPOLOGICAL,Disjoint,claude-3-haiku-20240307,13,icatq,abstain,1,0.0,0,0,1,0,41000.0,,,,,0,0,region-region,
2928,TOPOLOGICAL,Disjoint,claude-3-haiku-20240307,14,no,correct,0,1.0,0,0,1,1,25912.0,,,,,0,0,region-region,
2929,TOPOLOGICAL,Disjoint,claude-3-haiku-20240307,15,yes,correct,0,1.0,0,0,1,1,1437.0,,,,,0,0,region-region,
2930,TOPOLOGICAL,Disjoint,claude-3-haiku-20240307,16,yes,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
2931,TOPOLOGICAL,Disjoint,claude-3-haiku-20240307,17,icatq,abstain,1,0.0,1,0,0,1,,,,,,0,0,line-line,
2932,TOPOLOGICAL,Disjoint,claude-3-haiku-20240307,18,icatq,abstain,1,0.0,1,0,0,1,,,,,,0,0,line-line,
2933,TOPOLOGICAL,Disjoint,claude-3-haiku-20240307,19,yes,incorrect,0,0.0,1,0,0,0,,,,,,0,0,line-line,
2934,TOPOLOGICAL,Disjoint,claude-3-haiku-20240307,20,icatq,abstain,1,0.0,1,0,0,0,,,,,,0,0,line-line,
2935,TOPOLOGICAL,Intersect,claude-3-haiku-20240307,21,yes,correct,0,1.0,1,0,0,0,,,,,,0,0,line-line,
2936,TOPOLOGICAL,Intersect,claude-3-haiku-20240307,22,icatq,abstain,1,0.0,1,0,0,0,,,,,,0,0,line-line,
2937,TOPOLOGICAL,Intersect,claude-3-haiku-20240307,23,icatq,abstain,1,0.0,1,0,0,0,,,,,,0,0,line-line,
2938,TOPOLOGICAL,Intersect,claude-3-haiku-20240307,24,icatq,abstain,1,0.0,1,0,0,0,,,,,,0,0,line-line,
2939,TOPOLOGICAL,Intersect,claude-3-haiku-20240307,25,icatq,abstain,1,0.0,1,0,0,0,,,,,,0,0,line-line,
2940,TOPOLOGICAL,Intersect,claude-3-haiku-20240307,26,yes.,correct,0,1.0,1,0,1,0,110.0,,,,,0,0,line-region,
2941,TOPOLOGICAL,Intersect,claude-3-haiku-20240307,27,icatq,abstain,1,0.0,1,0,1,0,,,,,,0,0,line-region,
2942,TOPOLOGICAL,Intersect,claude-3-haiku-20240307,28,yes.,incorrect,0,0.0,1,0,1,0,,,,,,0,0,line-region,
2943,TOPOLOGICAL,Intersect,claude-3-haiku-20240307,29,yes.,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
2944,TOPOLOGICAL,Intersect,claude-3-haiku-20240307,30,yes,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
2945,TOPOLOGICAL,Touch,claude-3-haiku-20240307,31,yes.,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
2946,TOPOLOGICAL,Touch,claude-3-haiku-20240307,32,no.,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
2947,TOPOLOGICAL,Touch,claude-3-haiku-20240307,33,no.,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
2948,TOPOLOGICAL,Touch,claude-3-haiku-20240307,34,yes.,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
2949,TOPOLOGICAL,Touch,claude-3-haiku-20240307,35,no.,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
2950,TOPOLOGICAL,Touch,claude-3-haiku-20240307,36,yes.,correct,0,1.0,1,0,1,0,110.0,,,,,0,0,line-region,
2951,TOPOLOGICAL,Touch,claude-3-haiku-20240307,37,icatq,abstain,1,0.0,1,0,0,0,,,,,,0,0,line-line,
2952,TOPOLOGICAL,Touch,claude-3-haiku-20240307,38,yes,incorrect,0,0.0,1,0,1,0,,,,,,0,0,line-region,
2953,TOPOLOGICAL,Touch,claude-3-haiku-20240307,39,yes.,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
2954,TOPOLOGICAL,Touch,claude-3-haiku-20240307,40,yes.,incorrect,0,0.0,1,0,1,0,,,,,,0,0,line-region,
2955,TOPOLOGICAL,Partially Overlap,claude-3-haiku-20240307,41,yes.,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
2956,TOPOLOGICAL,Partially Overlap,claude-3-haiku-20240307,42,yes.,incorrect,0,0.0,0,0,1,0,,,,,,0,0,region-region,
2957,TOPOLOGICAL,Partially Overlap,claude-3-haiku-20240307,43,yes.,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
2958,TOPOLOGICAL,Partially Overlap,claude-3-haiku-20240307,44,yes.,incorrect,0,0.0,0,0,1,0,,,,,,0,0,region-region,
2959,TOPOLOGICAL,Partially Overlap,claude-3-haiku-20240307,45,yes.,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
2960,TOPOLOGICAL,Within,claude-3-haiku-20240307,46,yes.,correct,0,1.0,0,0,1,0,8339300.0,,,,,0,0,region-region,
2961,TOPOLOGICAL,Within,claude-3-haiku-20240307,47,no.,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
2962,TOPOLOGICAL,Within,claude-3-haiku-20240307,48,no.,correct,0,1.0,0,0,1,0,97793.0,,,,,0,0,region-region,
2963,TOPOLOGICAL,Within,claude-3-haiku-20240307,49,yes.,correct,0,1.0,0,0,1,0,53677.0,,,,,0,0,region-region,
2964,TOPOLOGICAL,Within,claude-3-haiku-20240307,50,yes.,incorrect,0,0.0,0,0,1,0,466466.0,,,,,0,0,region-region,
2965,TOPOLOGICAL,Within,claude-3-haiku-20240307,51,yes.,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
2966,TOPOLOGICAL,Within,claude-3-haiku-20240307,52,yes.,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
2967,TOPOLOGICAL,Within,claude-3-haiku-20240307,53,yes.,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
2968,TOPOLOGICAL,Within,claude-3-haiku-20240307,54,yes,incorrect,0,0.0,1,0,1,0,,,,,,0,0,line-region,
2969,TOPOLOGICAL,Within,claude-3-haiku-20240307,55,icatq,abstain,1,0.0,1,0,1,0,,,,,,0,0,line-region,
2970,TOPOLOGICAL,Contain,claude-3-haiku-20240307,56,yes.,correct,0,1.0,0,0,1,0,8339300.0,,,,,0,0,region-region,
2971,TOPOLOGICAL,Contain,claude-3-haiku-20240307,57,no.,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
2972,TOPOLOGICAL,Contain,claude-3-haiku-20240307,58,yes.,incorrect,0,0.0,0,0,1,0,97793.0,,,,,0,0,region-region,
2973,TOPOLOGICAL,Within,claude-3-haiku-20240307,59,yes.,correct,0,1.0,0,0,1,0,53677.0,,,,,0,0,region-region,
2974,TOPOLOGICAL,Contain,claude-3-haiku-20240307,60,no.,correct,0,1.0,0,0,1,0,466466.0,,,,,0,0,region-region,
2975,TOPOLOGICAL,Contain,claude-3-haiku-20240307,61,icatq,abstain,1,0.0,1,0,1,0,,,,,,0,0,line-region,
2976,TOPOLOGICAL,Contain,claude-3-haiku-20240307,62,yes.,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
2977,TOPOLOGICAL,Contain,claude-3-haiku-20240307,63,yes.,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
2978,TOPOLOGICAL,Contain,claude-3-haiku-20240307,64,yes,incorrect,0,0.0,1,0,1,0,,,,,,0,0,line-region,
2979,TOPOLOGICAL,Contain,claude-3-haiku-20240307,65,icatq,abstain,1,0.0,0,0,1,0,,,,,,0,0,region-region,
2980,DIRECTIONAL,DIRECTIONAL,gpt-3.5-turbo,1,icatq,abstain,1,0.0,0,1,0,1,,,,,,0,0,,3-way
2981,DIRECTIONAL,DIRECTIONAL,gpt-3.5-turbo,2,icatq,abstain,1,0.0,0,1,0,1,,,,,,0,0,,2-way
2982,DIRECTIONAL,DIRECTIONAL,gpt-3.5-turbo,3,icatq,abstain,1,0.0,0,1,0,1,,,,,,0,0,,2-way
2983,DIRECTIONAL,DIRECTIONAL,gpt-3.5-turbo,4,icatq,abstain,1,0.0,0,1,0,1,,,,,,0,0,,3-way
2984,DIRECTIONAL,DIRECTIONAL,gpt-3.5-turbo,5,icatq,abstain,1,0.0,0,1,0,1,,,,,,0,0,,3-way
2985,DIRECTIONAL,DIRECTIONAL,gpt-3.5-turbo,6,icatq,abstain,1,0.0,0,1,0,1,,,,,,0,0,,2-way
2986,DIRECTIONAL,DIRECTIONAL,gpt-3.5-turbo,7,icatq,abstain,1,0.0,0,1,0,1,,,,,,0,0,,2-way
2987,DIRECTIONAL,DIRECTIONAL,gpt-3.5-turbo,8,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
2988,DIRECTIONAL,DIRECTIONAL,gpt-3.5-turbo,9,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,2-way
2989,DIRECTIONAL,DIRECTIONAL,gpt-3.5-turbo,10,southwest,incorrect,0,0.0,0,1,0,0,,,,,,0,0,,2-way
2990,DIRECTIONAL,DIRECTIONAL,gpt-3.5-turbo,11,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
2991,DIRECTIONAL,DIRECTIONAL,gpt-3.5-turbo,12,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
2992,DIRECTIONAL,DIRECTIONAL,gpt-3.5-turbo,13,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,2-way
2993,DIRECTIONAL,DIRECTIONAL,gpt-3.5-turbo,14,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,2-way
2994,DIRECTIONAL,DIRECTIONAL,gpt-3.5-turbo,15,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
2995,DIRECTIONAL,DIRECTIONAL,gpt-3.5-turbo,16,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,2-way
2996,DIRECTIONAL,DIRECTIONAL,gpt-3.5-turbo,17,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,2-way
2997,DIRECTIONAL,DIRECTIONAL,gpt-3.5-turbo,18,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
2998,DIRECTIONAL,DIRECTIONAL,gpt-3.5-turbo,19,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
2999,DIRECTIONAL,DIRECTIONAL,gpt-3.5-turbo,20,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,2-way
3000,DIRECTIONAL,DIRECTIONAL,gpt-3.5-turbo,21,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,2-way
3001,DIRECTIONAL,DIRECTIONAL,gpt-3.5-turbo,22,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
3002,DIRECTIONAL,DIRECTIONAL,gpt-3.5-turbo,23,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
3003,DIRECTIONAL,DIRECTIONAL,gpt-3.5-turbo,24,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,2-way
3004,DIRECTIONAL,DIRECTIONAL,gpt-3.5-turbo,25,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,2-way
3005,DIRECTIONAL,DIRECTIONAL,gpt-3.5-turbo,26,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
3006,DIRECTIONAL,DIRECTIONAL,gpt-3.5-turbo,27,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
3007,DIRECTIONAL,DIRECTIONAL,gpt-3.5-turbo,28,northwest,correct,0,2.0,0,1,0,0,,,,,,0,0,,2-way
3008,DIRECTIONAL,DIRECTIONAL,gpt-3.5-turbo,29,southwest,incorrect,0,0.0,0,1,0,0,,,,,,0,0,,2-way
3009,DIRECTIONAL,DIRECTIONAL,gpt-3.5-turbo,30,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
3010,DIRECTIONAL,DIRECTIONAL,gpt-3.5-turbo,31,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
3011,DIRECTIONAL,DIRECTIONAL,gpt-3.5-turbo,32,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,2-way
3012,DIRECTIONAL,DIRECTIONAL,gpt-3.5-turbo,33,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,2-way
3013,DIRECTIONAL,DIRECTIONAL,gpt-3.5-turbo,34,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
3014,DIRECTIONAL,DIRECTIONAL,gpt-3.5-turbo,35,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
3015,DIRECTIONAL,DIRECTIONAL,gpt-3.5-turbo,36,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,2-way
3016,DIRECTIONAL,DIRECTIONAL,gpt-3.5-turbo,37,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,2-way
3017,DIRECTIONAL,DIRECTIONAL,gpt-3.5-turbo,38,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
3018,DIRECTIONAL,DIRECTIONAL,gpt-3.5-turbo,39,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
3019,DIRECTIONAL,DIRECTIONAL,gpt-3.5-turbo,40,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,2-way
3020,DIRECTIONAL,DIRECTIONAL,gpt-3.5-turbo,41,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,2-way
3021,DIRECTIONAL,DIRECTIONAL,gpt-3.5-turbo,42,icatq,abstain,1,0.0,0,1,0,0,,,,,,0,0,,3-way
3022,TOPONYM,TOPONYM,claude-3-opus-20240229,1,"new south wales, australia",correct,0,2.0,0,1,0,0,5297089.0,,,,,1,1,,
3023,TOPONYM,TOPONYM,claude-3-opus-20240229,2,"western australia, australia",correct,0,2.0,0,1,0,0,2224475.0,,,,,1,1,,
3024,TOPONYM,TOPONYM,claude-3-opus-20240229,3,"australian capital territory, australia",correct,0,2.0,0,1,0,0,456692.0,,,,,1,1,,
3025,TOPONYM,TOPONYM,claude-3-opus-20240229,4,"tasmania, australia",correct,0,2.0,0,1,0,0,252693.0,,,,,1,1,,
3026,TOPONYM,TOPONYM,claude-3-opus-20240229,5,"albury-wodonga is a twin city located on the border of the australian states of new south wales and victoria, straddling the murray river.",incorrect,0,0.0,0,1,0,0,97793.0,,,,,0,0,,
3027,TOPONYM,TOPONYM,claude-3-opus-20240229,6,"south australia, australia",correct,0,2.0,0,1,0,0,21800.0,,,,,1,1,,
3028,TOPONYM,TOPONYM,claude-3-opus-20240229,7,"new south wales, australia",correct,0,2.0,0,1,0,0,7551.0,,,,,1,1,,
3029,TOPONYM,TOPONYM,claude-3-opus-20240229,8,"lazio, italy",incorrect,0,0.0,0,1,0,0,6838.0,,,,,0,0,,
3030,TOPONYM,TOPONYM,claude-3-opus-20240229,9,"queensland, australia",correct,0,2.0,0,1,0,0,4334.0,,,,,1,1,,
3031,TOPONYM,TOPONYM,claude-3-opus-20240229,10,icatq,abstain,1,0.0,0,1,0,0,1254.0,,,,,2,2,,
3032,TOPONYM,TOPONYM,claude-3-opus-20240229,11,"south australia, australia",correct,0,2.0,0,1,0,0,261.0,,,,,1,1,,
3033,TOPONYM,TOPONYM,claude-3-opus-20240229,12,icatq,abstain,1,0.0,0,1,0,1,261.0,,,,,2,2,,
3034,TOPONYM,TOPONYM,claude-3-opus-20240229,13,texas,incorrect,0,0.0,0,1,0,0,247.0,,,,,0,0,,
3035,TOPONYM,TOPONYM,claude-3-opus-20240229,14,"queensland, australia",correct,0,2.0,0,1,0,0,152.0,,,,,1,1,,
3036,TOPONYM,TOPONYM,claude-3-opus-20240229,15,"queensland, australia",correct,0,2.0,0,1,0,1,152.0,,,,,1,1,,
3037,TOPONYM,TOPONYM,claude-3-opus-20240229,16,"south australia, australia",correct,0,2.0,0,1,0,0,110.0,,,,,1,1,,
3038,TOPONYM,TOPONYM,claude-3-opus-20240229,17,"western australia, australia",correct,0,2.0,0,1,0,0,37.0,,,,,1,1,,
3039,TOPONYM,TOPONYM,claude-3-opus-20240229,18,"northern territory, australia",correct,0,2.0,0,1,0,0,25912.0,,,,,1,1,,
3040,TOPONYM,TOPONYM,claude-3-opus-20240229,19,"northern territory, australia",correct,0,2.0,0,1,0,1,25912.0,,,,,1,1,,
3041,TOPONYM,TOPONYM,claude-3-opus-20240229,20,"devon, england",incorrect,0,0.0,0,1,0,0,2806.0,,,,,0,0,,
3042,TOPONYM,TOPONYM,claude-3-opus-20240229,21,"queensland, australia",correct,0,2.0,0,1,0,0,3650.0,,,,,1,1,,
3043,TOPONYM,TOPONYM,claude-3-opus-20240229,22,"tyne and wear, england",incorrect,0,0.0,0,1,0,0,322278.0,,,,,0,0,,
3044,TOPONYM,TOPONYM,claude-3-opus-20240229,23,"victoria, australia",correct,0,2.0,0,1,0,0,5207145.0,,,,,1,1,,
3045,TOPONYM,TOPONYM,claude-3-opus-20240229,24,"queensland, australia",correct,0,2.0,0,1,0,0,640778.0,,,,,1,1,,
3046,TOPONYM,TOPONYM,claude-3-opus-20240229,25,"queensland, australia",correct,0,2.0,0,1,0,0,2628083.0,,,,,1,1,,
3047,TOPONYM,TOPONYM,claude-3-opus-20240229,26,"queensland, australia",correct,0,2.0,0,1,0,0,398840.0,,,,,1,1,,
3048,TOPONYM,TOPONYM,claude-3-opus-20240229,27,"victoria, australia",correct,0,2.0,0,1,0,0,103034.0,,,,,1,1,,
3049,TOPONYM,TOPONYM,claude-3-opus-20240229,28,"northern territory, australia",correct,0,2.0,0,1,0,0,139902.0,,,,,1,1,,
3050,TOPONYM,TOPONYM,claude-3-opus-20240229,29,"queensland, australia",correct,0,2.0,0,1,0,0,179011.0,,,,,1,1,,
3051,TOPONYM,TOPONYM,claude-3-opus-20240229,30,"south australia, australia",correct,0,2.0,0,1,0,0,1418455.0,,,,,1,1,,
3052,TOPONYM,TOPONYM,claude-3-opus-20240229,31,"queensland, australia",correct,0,2.0,0,1,0,0,153181.0,,,,,1,1,,
3053,TOPONYM,TOPONYM,claude-3-opus-20240229,32,"queensland, australia",correct,0,2.0,0,1,0,0,84333.0,,,,,1,1,,
3054,TOPONYM,TOPONYM,claude-3-opus-20240229,33,"new south wales, australia",correct,0,2.0,0,1,0,0,43516.0,,,,,1,1,,
3055,TOPONYM,TOPONYM,claude-3-opus-20240229,34,"victoria, australia",correct,0,2.0,0,1,0,0,264866.0,,,,,1,1,,
3056,TOPONYM,TOPONYM,claude-3-opus-20240229,35,"queensland, australia",correct,0,2.0,0,1,0,0,81021.0,,,,,1,1,,
3057,TOPONYM,TOPONYM,claude-3-opus-20240229,36,"northern territory, australia",correct,0,2.0,0,1,0,1,,,,,,1,1,,
3058,TOPONYM,TOPONYM,claude-3-opus-20240229,37,"northern territory, australia",correct,0,2.0,0,1,0,0,,,,,,1,1,,
3059,TOPONYM,TOPONYM,claude-3-opus-20240229,38,icatq,abstain,1,0.0,0,1,0,1,139902.0,,,,,2,2,,
3060,TOPONYM,TOPONYM,claude-3-opus-20240229,39,"northern territory, australia",correct,0,2.0,0,1,0,1,139902.0,,,,,1,1,,
3061,TOPONYM,TOPONYM,claude-3-opus-20240229,40,"northern territory, australia",correct,0,2.0,0,1,0,0,4000.0,,,,,1,1,,
3062,TOPONYM,TOPONYM,claude-3-opus-20240229,41,"victoria, australia",correct,0,2.0,0,1,0,1,5207145.0,,,,,1,1,,
3063,TOPONYM,TOPONYM,claude-3-opus-20240229,42,"south australia, australia",correct,0,2.0,0,1,0,0,26743.0,,,,,1,1,,
